101122760274,"['河东', '上杭路']",程林里小区,69,19647,35.12,2室1厅,平层,南 北,简装,"
17467元/㎡
",暂无数据,塔楼/板楼/塔板结合,59栋
101122833497,"['河西', '下瓦房']",晶采大厦,205,33454,61.28,1室1厅,平层,东,其他,"
28810元/㎡
",暂无数据,塔楼,3栋
101122742563,"['武清', '东蒲洼街']",新城·玺樾熙棠,190,20695,91.81,3室2厅,平层,南,毛坯,"
18593元/㎡
",暂无数据,塔板结合,31栋
101122688118,"['静海', '团泊西']",基业世琾,120,14120,84.99,2室1厅,平层,南,其他,"
11590元/㎡
",暂无数据,板楼/塔板结合,74栋
101122734324,"['静海', '团泊东']",富力新城,82,6304,130.09,3室2厅,平层,南 北,其他,"
7161元/㎡
",暂无数据,塔楼/板楼,391栋
101122751660,"['南开', '鼓楼街']",龙亭家园,399,45799,87.12,2室1厅,平层,东南,精装,"
46513元/㎡
",暂无数据,塔楼,11栋
101122793689,"['红桥', '双环邨']",碧春园,63,10457,60.25,2室1厅,平层,东 南,其他,"
12363元/㎡
",暂无数据,塔楼/板楼/塔板结合,37栋
101122820505,"['南开', '水上公园街']",水上温泉,198,27405,72.25,1室1厅,平层,西,其他,"
29213元/㎡
",暂无数据,板楼,24栋
101122660669,"['和平', '南市']",裕德里,315,103619,30.4,1室1厅,平层,西北,其他,"
86583元/㎡
",暂无数据,塔板结合,11栋
101122769287,"['东丽', '万新街']",季景家园,132,14242,92.69,2室2厅,平层,北 南,其他,"
13896元/㎡
",暂无数据,板楼/塔板结合,19栋
101122805860,"['东丽', '新立街']",中建新丽壹号,175,19679,88.93,3室2厅,平层,南 北,精装,"
20202元/㎡
",暂无数据,塔楼,26栋
101122673719,"['津南', '双林']",福松源庄,130,15050,86.38,2室1厅,平层,西南,毛坯,"
14587元/㎡
",暂无数据,板楼/塔板结合,31栋
101122698476,"['河西', '马场街']",先进里,206,32897,62.62,2室1厅,平层,南 北,其他,"
36516元/㎡
",暂无数据,板楼,11栋
101122623060,"['西青', '中北镇']",溪秀苑翠溪园,308,20415,150.87,3室2厅,平层,南,其他,"
15148元/㎡
",暂无数据,板楼,37栋
101122716653,"['和平', '南营门街']",吉利花园,359,66953,53.62,1室1厅,平层,西南,其他,"
76258元/㎡
",暂无数据,塔楼/板楼/塔板结合,13栋
101122679650,"['南开', '万兴街']",群富里,152,34593,43.94,1室1厅,平层,南 北,简装,"
33451元/㎡
",暂无数据,板楼,7栋
101122667798,"['滨海新区', '大沽街']",碧桂园天汐苑,169,15091,111.99,3室2厅,平层,南 北,精装,"
13797元/㎡
",暂无数据,板楼,4栋
101122631412,"['北辰', '宜兴埠']",秋怡家园,75,11110,67.51,2室1厅,平层,南 北,简装,"
11876元/㎡
",暂无数据,塔板结合,20栋
101122655828,"['红桥', '西于庄']",中嘉花园绮水苑,75,11616,64.57,2室1厅,平层,南 北,精装,"
17590元/㎡
",暂无数据,板楼/塔板结合,9栋
101122648206,"['蓟州', '蓟州城区']",阳光小区,111,11849,93.68,2室2厅,平层,南 北,其他,"
10148元/㎡
",暂无数据,塔楼,28栋
101122727018,"['北辰', '天穆镇']",天穆顺义里,95,11654,81.52,2室1厅,平层,南 北,简装,"
12521元/㎡
",暂无数据,板楼,6栋
101122782280,"['河西', '马场街']",紫金山路,168,27843,60.34,2室1厅,平层,西 北,其他,"
31737元/㎡
",暂无数据,板楼/塔板结合,7栋
101122706824,"['宝坻', '翡翠湾']",领秀新天地,14.8,3402,43.51,1室0厅,平层,南 北,其他,"
4677元/㎡
",暂无数据,塔楼/板楼,3栋
101122615435,"['津南', '双林']",福松源庄,165,17161,96.15,2室1厅,平层,南 北,精装,"
14587元/㎡
",暂无数据,板楼/塔板结合,31栋
101122638926,"['北辰', '双街']",双街新家园,75,11995,62.53,1室1厅,平层,南,其他,"
11093元/㎡
",暂无数据,塔楼/板楼,50栋
101122812302,"['宝坻', '火车站']",绿色家园,50,6099,81.99,2室1厅,平层,南 北,精装,"
6963元/㎡
",暂无数据,塔楼/板楼,37栋
101122760171,"['南开', '华苑']",居华里,205,35315,58.05,1室1厅,平层,西南,其他,"
35223元/㎡
",暂无数据,塔楼/板楼/塔板结合,31栋
101122742476,"['滨海新区', '新村街']",远洋里,85,19856,42.81,2室1厅,平层,南,其他,"
18042元/㎡
",暂无数据,板楼,13栋
101122734273,"['北辰', '宜兴埠']",宏园里,140,11518,121.55,2室1厅,平层,南,精装,"
9566元/㎡
",暂无数据,板楼,3栋
101122751644,"['津南', '双林']",福松源庄,70,11761,59.52,1室1厅,平层,南,其他,"
14587元/㎡
",暂无数据,板楼/塔板结合,31栋
101122820397,"['南开', '王顶堤']",园荫里,119,21258,55.98,2室1厅,平层,北 南,精装,"
25920元/㎡
",暂无数据,塔楼/板楼,19栋
101122793655,"['河西', '越秀路']",珠海里,156,55085,28.32,1室1厅,平层,东,简装,"
43078元/㎡
",暂无数据,板楼,11栋
101122688035,"['河西', '柳林街']",云山里,121,29899,40.47,1室1厅,平层,南 北,简装,"
28607元/㎡
",暂无数据,板楼/平房,22栋
101122805741,"['河北', '建昌道']",中国铁建国际城诗景凤苑,260,27095,95.96,3室2厅,平层,东 南 北,其他,"
29178元/㎡
",暂无数据,塔楼/板楼,8栋
101122660657,"['北辰', '果园新村']",东升里小区,70,17633,39.7,1室1厅,平层,南,其他,"
12815元/㎡
",暂无数据,板楼,27栋
101122769198,"['西青', '津门湖']",纪明家园,143,26580,53.8,1室1厅,平层,南,简装,"
23552元/㎡
",暂无数据,板楼,19栋
