101122860732,"['津南', '咸水沽']",照明南里,80,6857,116.67,2室2厅,平层,南 北,其他,"
8043元/㎡
",暂无数据,板楼,18栋
101122842363,"['东丽', '金钟街']",保利玫瑰湾,135,14657,92.11,2室1厅,平层,南,其他,"
19183元/㎡
",暂无数据,塔楼/板楼/塔板结合,46栋
101122851492,"['东丽', '华明镇']",欣湖苑,135,9657,139.8,3室2厅,跃层,南 北,其他,"
8906元/㎡
",暂无数据,板楼/塔板结合,18栋
101122839944,"['蓟州', '于桥水库']",州河湾南园,66,6928,95.27,2室1厅,平层,南,其他,"
7369元/㎡
",暂无数据,塔楼/板楼/塔板结合,92栋
101122845563,"['河东', '大直沽']",靓锦名居,138,21891,63.04,1室1厅,平层,南,其他,"
24101元/㎡
",暂无数据,板楼,21栋
101122833226,"['红桥', '西沽街']",龙禧园,155,14118,109.79,2室1厅,跃层,东 南,精装,"
17902元/㎡
",暂无数据,塔楼/板楼,62栋
101122824886,"['滨海新区', '中新生态城']",首玺,108,12168,88.76,2室1厅,平层,南,其他,"
13836元/㎡
",暂无数据,板楼,11栋
101122816324,"['武清', '中信广场']",金汇湾雅香园,85,12368,68.73,2室1厅,平层,南 北,其他,"
11828元/㎡
",暂无数据,板楼/塔板结合,21栋
101122837581,"['北辰', '天穆镇']",欢颜里(北辰区),70,13532,51.73,2室1厅,平层,南,其他,"
10502元/㎡
",暂无数据,板楼,9栋
101122817974,"['滨海新区', '古林街']",新城港东府,180,15459,116.44,3室2厅,平层,南 北,其他,"
15760元/㎡
",暂无数据,板楼,25栋
101122807864,"['河北', '鸿顺里街']",晨悦大厦,155,17296,89.62,1室1厅,平层,西,其他,"
18064元/㎡
",暂无数据,塔楼,1栋
101122805123,"['河北', '月牙河']",开江南里,75,19330,38.8,1室1厅,平层,南,其他,"
15893元/㎡
",暂无数据,塔板结合,14栋
101122804170,"['滨海新区', '解放路']",民安里,78,20145,38.72,1室1厅,平层,北 南,其他,"
16390元/㎡
",暂无数据,板楼,14栋
101122801396,"['武清', '体育中心']",盛世睿园,110,12276,89.61,2室2厅,平层,南,其他,"
13304元/㎡
",暂无数据,塔楼/板楼/塔板结合,21栋
101122828376,"['河西', '东海街']",平江里,88,26199,33.59,2室1厅,平层,南,简装,"
26284元/㎡
",暂无数据,板楼,15栋
101122835378,"['滨海新区', '新港']",贻芳嘉园,125,13102,95.41,2室2厅,错层,南,精装,"
12439元/㎡
",暂无数据,板楼,14栋
101122820193,"['武清', '东蒲洼街']",经纬城市绿洲武清,101,11883,85,2室1厅,平层,南,其他,"
12784元/㎡
",暂无数据,塔楼/板楼/塔板结合,46栋
101122830632,"['红桥', '西沽街']",水木天成依湖园,251,23944,104.83,2室1厅,平层,南 北,其他,"
23246元/㎡
",暂无数据,板楼,17栋
101122812455,"['东丽', '万新街']",欣圆小区,96,12351,77.73,2室1厅,平层,南 北 东,其他,"
12203元/㎡
",暂无数据,板楼,17栋
101122823496,"['南开', '向阳路']",昔阳里,99,22258,44.48,1室1厅,平层,南,简装,"
21345元/㎡
",暂无数据,板楼,6栋
101122813842,"['滨海新区', '杭州道']",纳海嘉园,115,11069,103.9,2室2厅,平层,南 北,其他,"
12316元/㎡
",暂无数据,板楼,7栋
101122810165,"['南开', '水上公园街']",爱俪园,410,28853,142.1,3室2厅,平层,北 南,其他,"
28658元/㎡
",暂无数据,板楼,1栋
101122802941,"['河北', '宁园']",润园里,160,16941,94.45,2室2厅,平层,南 北,简装,"
17450元/㎡
",暂无数据,塔楼/板楼,14栋
101122806352,"['滨海新区', '三槐路街']",朝阳新村,51,14266,35.75,1室1厅,平层,南,其他,"
13582元/㎡
",暂无数据,板楼,36栋
101122860697,"['南开', '水上公园街']",居祥南里,118,25236,46.76,2室1厅,平层,东 西,其他,"
25429元/㎡
",暂无数据,板楼,2栋
101122845558,"['西青', '张家窝']",悦盛里,94,9612,97.8,2室1厅,平层,南 北,精装,"
9705元/㎡
",暂无数据,板楼,29栋
101122842291,"['西青', '中北镇']",旭辉御府,115,14113,81.49,2室2厅,跃层,南,其他,"
17969元/㎡
",暂无数据,塔楼/板楼/塔板结合,88栋
101122851453,"['南开', '兴南街']",耀远里,155,37162,41.71,1室1厅,平层,东 西,其他,"
40725元/㎡
",暂无数据,板楼,5栋
101122839816,"['南开', '万兴街']",佳音里,163,33382,48.83,1室1厅,平层,北,其他,"
39166元/㎡
",暂无数据,板楼,12栋
101122824852,"['南开', '华苑']",天华里社区,270,34741,77.72,2室1厅,平层,南 北,精装,"
33563元/㎡
",暂无数据,塔楼/板楼,37栋
101122833164,"['西青', '张家窝']",社会山西苑,150,15384,97.51,3室1厅,平层,南 北,简装,"
18329元/㎡
",暂无数据,板楼/塔板结合,41栋
101122816199,"['河西', '天塔街']",宾水南里,181,30107,60.12,2室1厅,平层,南 北,简装,"
33278元/㎡
",暂无数据,塔楼/板楼,33栋
101122805109,"['红桥', '芥园道']",弘丽园,210,24419,86,3室1厅,平层,南 北,其他,"
22501元/㎡
",暂无数据,板楼,20栋
101122837428,"['东丽', '东丽湖']",松江东湖小镇,77,9133,84.31,2室1厅,平层,南 北,精装,"
8199元/㎡
",暂无数据,板楼,35栋
101122801383,"['滨海新区', '解放路']",中国塘,185,20831,88.81,2室1厅,平层,南,其他,"
21834元/㎡
",暂无数据,塔楼/板楼,9栋
101122807786,"['东丽', '万新街']",季景家园,228,17290,131.87,3室2厅,平层,南 北,其他,"
13896元/㎡
",暂无数据,板楼/塔板结合,19栋
101122804145,"['河北', '宁园']",西派国印,510,38760,131.58,3室2厅,平层,南 北,简装,"
33777元/㎡
",暂无数据,塔板结合,18栋
101122820118,"['河北', '鸿顺里街']",辰曲里,95,16577,57.31,2室1厅,平层,南 北,精装,"
17289元/㎡
",暂无数据,板楼,2栋
101122828368,"['西青', '张家窝']",中交樾公馆,150,17596,85.25,2室1厅,跃层,南 北,其他,"
16846元/㎡
",暂无数据,板楼/塔板结合,44栋
101122835349,"['武清', '下朱庄']",颐滨花园,175,13987,125.12,3室2厅,跃层,南 北,其他,"
14012元/㎡
",暂无数据,板楼,31栋
101122830503,"['南开', '向阳路']",密云里,110,33732,32.61,2室1厅,平层,南,精装,"
26652元/㎡
",暂无数据,塔板结合,7栋
101122812449,"['西青', '精武镇']",卓越云门,235,20917,112.35,3室1厅,平层,南 北,精装,"
20822元/㎡
",暂无数据,板楼,22栋
101122802924,"['南开', '鼓楼街']",天康园,610,46438,131.36,3室2厅,平层,南 北,其他,"
49754元/㎡
",暂无数据,板楼/塔板结合,10栋
101122813830,"['河北', '光复道']",北岸华庭,375,33192,112.98,2室2厅,平层,南 北,精装,"
29107元/㎡
",暂无数据,板楼,11栋
101122823429,"['蓟州', '盘山风景区']",磐石坊,160,4924,324.96,5室2厅,跃层,南 北,其他,"
5682元/㎡
",暂无数据,塔楼,52栋
101122806333,"['南开', '兴南街']",悦府家园,388,44036,88.11,2室1厅,平层,东南,其他,"
46155元/㎡
",暂无数据,塔楼/塔板结合,5栋
101122810141,"['津南', '咸水沽']",世茂璀璨公园,105,12018,87.37,2室1厅,平层,南 北,其他,"
14329元/㎡
",暂无数据,板楼/塔板结合,78栋
101122860167,"['河西', '马场街']",向荣里,135,52983,25.48,1室0厅,平层,南,其他,"
53179元/㎡
",暂无数据,塔楼/塔板结合,12栋
101122826823,"['东丽', '东丽湖']",慕澜苑,820,30182,271.69,5室3厅,暂无数据,东 南 西 北,其他,"
16774元/㎡
",暂无数据,塔楼,47栋
101122845340,"['河西', '东海街']",三水南里,168,31309,53.66,2室1厅,平层,南,精装,"
30252元/㎡
",暂无数据,塔楼/板楼,45栋
101122842250,"['河西', '友谊路']",文玥里,90,39876,22.57,1室1厅,平层,南,其他,"
30457元/㎡
",暂无数据,板楼,35栋
101122851268,"['津南', '双港']",景和园,120,12269,97.81,2室1厅,平层,南,其他,"
12079元/㎡
",暂无数据,板楼,12栋
101122839794,"['河西', '尖山']",万科水晶城皓石园,385,27899,138,3室2厅,跃层,南 北,简装,"
33774元/㎡
",暂无数据,板楼,19栋
101122824781,"['东丽', '万新街']",上东金茂悦,215,17822,120.64,3室2厅,平层,南 北,其他,"
19604元/㎡
",暂无数据,板楼,29栋
101122833144,"['武清', '杨村']",紫泉庭苑,181,15695,115.33,3室1厅,平层,南 北,毛坯,"
20224元/㎡
",暂无数据,塔楼/板楼/塔板结合,35栋
101122816112,"['武清', '下朱庄']",亿嘉园,120,13240,90.64,3室1厅,平层,南 北,精装,"
13211元/㎡
",暂无数据,板楼,9栋
101122805103,"['东丽', '东丽湖']",月憬苑,80,6237,128.28,3室2厅,平层,南 北,简装,"
8226元/㎡
",暂无数据,板楼,4栋
101122837363,"['北辰', '果园新村']",霞光里(北辰),85,11870,71.61,2室1厅,平层,东 西,其他,"
12350元/㎡
",暂无数据,板楼,4栋
101122804130,"['南开', '广开街']",颂禹里,100,61237,16.33,1室0厅,暂无数据,南,毛坯,"
42441元/㎡
",暂无数据,板楼,12栋
101122807566,"['津南', '辛庄']",仁嘉花园,68,9640,70.54,1室1厅,平层,南 北,其他,"
9316元/㎡
",暂无数据,板楼,19栋
101122800843,"['武清', '下朱庄']",君利新家园,75,8354,89.78,2室1厅,平层,南 北,其他,"
8873元/㎡
",暂无数据,板楼/塔板结合,36栋
101122817724,"['河北', '王串场']",碧泽园,270,24261,111.29,3室1厅,平层,南 北,简装,"
21308元/㎡
",暂无数据,板楼,8栋
101122820000,"['武清', '武清其它']",景瑞花园,55,6270,87.72,2室1厅,平层,南,其他,"
6883元/㎡
",暂无数据,板楼/塔板结合,46栋
101122828197,"['河西', '桃园街']",修业里,125,55779,22.41,1室1厅,平层,东,其他,"
37424元/㎡
",暂无数据,板楼,4栋
101122835335,"['武清', '下朱庄']",君利花园,77,5997,128.41,3室2厅,平层,南 北,其他,"
8143元/㎡
",暂无数据,板楼/塔板结合,29栋
101122830382,"['河北', '望海楼']",金昆里,122,18163,67.17,2室1厅,平层,南 北,其他,"
19521元/㎡
",暂无数据,板楼,3栋
101122812302,"['宝坻', '火车站']",绿色家园,50,6099,81.99,2室1厅,平层,南 北,精装,"
6963元/㎡
",暂无数据,塔楼/板楼,37栋
101122802900,"['南开', '兴南街']",怀庆里,138,44996,30.67,1室1厅,平层,北,简装,"
39889元/㎡
",暂无数据,板楼/塔板结合,9栋
101122813809,"['河西', '马场街']",文静里,133.8,34326,38.98,1室0厅,平层,东,其他,"
47671元/㎡
",暂无数据,板楼/塔板结合,12栋
101122822552,"['西青', '大寺']",龙居花园,138,14807,93.2,2室1厅,平层,南 北,其他,"
12142元/㎡
",暂无数据,板楼,48栋
101122806227,"['南开', '学府街']",天津大学新园村,320,38770,82.54,3室1厅,平层,南 北,其他,"
35622元/㎡
",暂无数据,板楼,25栋
101122860100,"['南开', '水上公园街']",宁乐西里,680,45869,148.25,3室1厅,错层,南 北,其他,"
33797元/㎡
",暂无数据,板楼,14栋
101122810136,"['河西', '下瓦房']",棉二大院,175,45384,38.56,1室1厅,平层,南,其他,"
41975元/㎡
",暂无数据,板楼,15栋
101122826791,"['西青', '中北镇']",旭辉御府,146,18198,80.23,2室1厅,平层,南 北,其他,"
17969元/㎡
",暂无数据,塔楼/板楼/塔板结合,88栋
101122824734,"['河西', '柳林街']",华山里,110,32070,34.3,1室1厅,平层,南,其他,"
27764元/㎡
",暂无数据,板楼,14栋
101122842198,"['河西', '友谊路']",海建里南区,290,34714,83.54,3室1厅,平层,南 北,简装,"
39659元/㎡
",暂无数据,板楼,8栋
101122845275,"['北辰', '北仓镇']",盛泽园,72,7604,94.69,2室1厅,平层,东南,其他,"
7655元/㎡
",暂无数据,塔板结合,11栋
101122839788,"['东丽', '金钟街']",保利玫瑰湾,155,16628,93.22,3室2厅,平层,南 北,简装,"
19183元/㎡
",暂无数据,塔楼/板楼/塔板结合,46栋
101122851213,"['河东', '常州道']",丹阳北里,105,22966,45.72,2室1厅,平层,南 北,其他,"
17181元/㎡
",暂无数据,板楼,2栋
101122815636,"['河西', '挂甲寺']",湘江道,278,55148,50.41,2室1厅,平层,南 北,精装,"
41071元/㎡
",暂无数据,板楼,1栋
