101122725795,"['武清', '黄庄']",世茂国风雅颂,116,10400,111.54,3室1厅,平层,南,毛坯,"
12563元/㎡
",暂无数据,板楼/塔板结合,81栋
101122762530,"['东丽', '华明镇']",华润橡树湾香润轩,81,9914,81.71,2室1厅,平层,南 北,毛坯,"
11843元/㎡
",暂无数据,板楼/塔板结合,17栋
101122659900,"['东丽', '空港经济区']",天保意境雅居,185,19887,93.03,2室1厅,平层,南 北,毛坯,"
21981元/㎡
",暂无数据,板楼/塔板结合,18栋
101122704740,"['红桥', '西于庄']",公元大观,264,26541,99.47,3室2厅,平层,南,毛坯,"
26707元/㎡
",暂无数据,塔楼/板楼/塔板结合,16栋
101122614605,"['宝坻', '翡翠湾']",万锦府,51,6145,83,2室1厅,平层,南 北,毛坯,"
7361元/㎡
",暂无数据,板楼/塔板结合,10栋
16栋
101122542018,"['武清', '下朱庄']",龙吉园,73,10647,68.57,1室1厅,平层,南,毛坯,"
12784元/㎡
",暂无数据,板楼,34栋
101122351543,"['红桥', '邵公庄']",河通花园,225,23080,97.49,2室1厅,平层,南,毛坯,"
22098元/㎡
",暂无数据,塔楼/板楼,5栋
101122319430,"['滨海新区', '汉沽']",清园里,22,4177,52.67,2室1厅,平层,南,毛坯,"
5550元/㎡
",暂无数据,板楼,6栋
101122433284,"['武清', '下朱庄']",颐滨花园,190,13648,139.22,3室2厅,平层,南 北,毛坯,"
14012元/㎡
",暂无数据,板楼,31栋
101122395797,"['西青', '李七庄']",锦庐,195,20605,94.64,3室1厅,平层,南,毛坯,"
20965元/㎡
",暂无数据,塔楼/板楼,19栋
101122472748,"['河北', '新开河']",东秀里,84,13977,60.1,2室1厅,平层,南 北,毛坯,"
15543元/㎡
",暂无数据,板楼,4栋
101122507627,"['武清', '东蒲洼街']",经纬城市绿洲武清,150,11675,128.48,3室2厅,平层,南,毛坯,"
12784元/㎡
",暂无数据,塔楼/板楼/塔板结合,46栋
101122242750,"['津南', '双林']",田喜盛园,67,11491,58.31,1室1厅,平层,南,毛坯,"
13289元/㎡
",暂无数据,板楼,28栋
101122165247,"['武清', '体育中心']",金都花园,255,16403,155.46,3室1厅,平层,南 北,毛坯,"
17143元/㎡
",暂无数据,板楼,36栋
101122202252,"['津南', '双林']",津铁惠苑,168,18450,91.06,2室1厅,平层,南,毛坯,"
19675元/㎡
",暂无数据,塔楼/板楼/塔板结合,26栋
101122021150,"['武清', '下朱庄']",亿馨园,108,12038,89.72,3室1厅,平层,南 北,毛坯,"
13281元/㎡
",暂无数据,板楼,7栋
101122271506,"['静海', '团泊西']",中昂安纳西小镇,119,12293,96.81,3室1厅,平层,南,毛坯,"
12084元/㎡
",暂无数据,板楼,42栋
101122054822,"['西青', '精武镇']",保利·和光尘樾,196,19640,99.8,3室2厅,平层,南 北,毛坯,"
19967元/㎡
",暂无数据,板楼/塔板结合,50栋
101121940413,"['河西', '柳林街']",风致里,130,32060,40.55,1室1厅,平层,南,毛坯,"
25206元/㎡
",暂无数据,板楼,16栋
101121909162,"['西青', '精武镇']",保利·和光尘樾,143,18615,76.82,2室1厅,平层,南 北,毛坯,"
19967元/㎡
",暂无数据,板楼/塔板结合,50栋
101121983389,"['武清', '体育中心']",盛世颐园,128,14434,88.68,2室2厅,平层,南,毛坯,"
15907元/㎡
",暂无数据,塔楼/板楼/塔板结合,15栋
101122124847,"['西青', '张家窝']",景瑞誉璟天地,167,17240,96.87,3室2厅,平层,南 北,毛坯,"
19283元/㎡
",暂无数据,塔楼/板楼,18栋
101122092070,"['河北', '新开河']",盛皓北苑,120,13969,85.91,2室1厅,平层,南,毛坯,"
12198元/㎡
",暂无数据,塔楼/板楼,3栋
101121880309,"['滨海新区', '新河街']",南益名悦华庭,140,14330,97.7,3室2厅,平层,南,毛坯,"
15098元/㎡
",暂无数据,塔板结合,9栋
101122694358,"['红桥', '西营门']",梦和园,64,11388,56.2,1室1厅,平层,南,毛坯,"
14348元/㎡
",暂无数据,塔板结合,14栋
101122760897,"['滨海新区', '汉沽']",宝德时代蓝湾,62,6975,88.89,2室2厅,平层,南,毛坯,"
6975元/㎡
",暂无数据,塔楼/板楼,9栋
101122657081,"['北辰', '天穆镇']",天和丽园,99,11990,82.57,2室1厅,平层,南 北,毛坯,"
11816元/㎡
",暂无数据,塔楼/板楼/塔板结合,22栋
101122704377,"['河北', '宁园']",宁欣花园,248,27143,91.37,2室1厅,平层,南,毛坯,"
29974元/㎡
",暂无数据,塔楼/板楼/塔板结合,9栋
101122571308,"['西青', '精武镇']",旭辉燕南园,113,13906,81.26,2室1厅,平层,南,毛坯,"
18300元/㎡
",暂无数据,板楼/塔板结合,50栋
101122541155,"['滨海新区', '大沽街']",新桥里,36,8865,40.61,1室1厅,平层,南 北,毛坯,"
10887元/㎡
",暂无数据,板楼,37栋
101122614300,"['武清', '佛罗伦萨']",荔城世纪,186,14395,129.22,3室2厅,平层,南 北,毛坯,"
15717元/㎡
",暂无数据,塔板结合,9栋
101122507419,"['武清', '南湖']",保利梧桐语,103,7755,132.83,4室2厅,平层,南 北,毛坯,"
11168元/㎡
",暂无数据,板楼/塔板结合,55栋
101122429004,"['河西', '大营门']",积庆里,260,49590,52.43,2室1厅,平层,西 北,毛坯,"
62374元/㎡
",暂无数据,塔楼/板楼,10栋
101122317669,"['河北', '王串场']",垣焕里,39.5,9299,42.48,1室1厅,平层,南 北,毛坯,"
16978元/㎡
",暂无数据,塔楼/板楼,15栋
101122469783,"['武清', '武清其它']",畔景庭苑,57,7307,78.01,2室1厅,平层,南 北,毛坯,"
7631元/㎡
",暂无数据,塔楼/板楼,75栋
101122351207,"['西青', '张家窝']",融侨阳光城皓玥,225,17559,128.14,3室2厅,平层,南 北,毛坯,"
16775元/㎡
",暂无数据,板楼,36栋
101122392796,"['西青', '精武镇']",华侨城碧桂园天境,235,19835,118.48,3室2厅,平层,南 北,毛坯,"
18242元/㎡
",暂无数据,塔板结合,30栋
101122200313,"['武清', '高村']",首创国际半岛梅诺卡小镇,73,7674,95.13,3室2厅,平层,南 北,毛坯,"
9888元/㎡
",暂无数据,塔楼/板楼/塔板结合,129栋
101122242311,"['南开', '万兴街']",师北里,260,41455,62.72,2室1厅,平层,南,毛坯,"
38263元/㎡
",暂无数据,塔楼/板楼,11栋
101121934929,"['河北', '江都路']",隆达新苑,66,10646,62,1室1厅,平层,南,毛坯,"
15438元/㎡
",暂无数据,塔楼/板楼/塔板结合,11栋
101122021105,"['武清', '南湖']",新城悦隽学府,105,12571,83.53,2室1厅,平层,南,毛坯,"
11984元/㎡
",暂无数据,板楼,7栋
101122052328,"['津南', '双港']",双港新盈庄园,139,12783,108.74,2室1厅,平层,南 北,毛坯,"
14562元/㎡
",暂无数据,板楼/塔板结合,67栋
101121979071,"['武清', '黄庄']",金科博翠湾,144,11971,120.3,3室1厅,平层,南,毛坯,"
12368元/㎡
",暂无数据,塔楼/板楼/平房,84栋
101122271372,"['武清', '东蒲洼街']",新城悦隽央著,135,15624,86.41,2室2厅,平层,南 北,毛坯,"
16706元/㎡
",暂无数据,板楼/塔板结合,52栋
101122165186,"['静海', '团泊西']",六和茗著,130,13472,96.5,3室2厅,平层,南,毛坯,"
13071元/㎡
",暂无数据,板楼,14栋
101122120796,"['武清', '南湖']",云湖,88,10916,80.62,2室2厅,平层,南 北,毛坯,"
10616元/㎡
",暂无数据,板楼/塔板结合,45栋
101122091898,"['武清', '东蒲洼街']",新城悦隽央著,160,17084,93.66,3室2厅,平层,南 北,毛坯,"
16706元/㎡
",暂无数据,板楼/塔板结合,52栋
101121907900,"['蓟州', '人民公园']",中交天郡东苑,139,11631,119.51,3室2厅,平层,南 北,毛坯,"
12000元/㎡
",暂无数据,板楼,9栋
101121879985,"['滨海新区', '汉沽']",友谊华府,97,9003,107.75,3室2厅,平层,北 南,毛坯,"
9002元/㎡
",暂无数据,塔板结合,6栋
101122693289,"['武清', '南湖']",保利梧桐语,80,9253,86.46,2室2厅,平层,南 北,毛坯,"
11168元/㎡
",暂无数据,板楼/塔板结合,55栋
101122759373,"['北辰', '宜兴埠']",宜鹏园,55,12738,43.18,1室1厅,平层,南,毛坯,"
13157元/㎡
",暂无数据,板楼/塔板结合,34栋
101122655887,"['河西', '新梅江']",惠众家园,180,19244,93.54,3室2厅,平层,东 北,毛坯,"
22564元/㎡
",暂无数据,塔楼/塔板结合,16栋
101122703651,"['津南', '咸水沽']",金芳园,85,8543,99.5,2室1厅,平层,南 西 北,毛坯,"
9554元/㎡
",暂无数据,板楼,18栋
101122570567,"['红桥', '西营门']",和苑家园国和园,88,12786,68.83,2室1厅,平层,南,毛坯,"
14083元/㎡
",暂无数据,塔板结合,11栋
101122540749,"['和平', '南营门街']",鞍山道168号社区,365,54003,67.59,2室1厅,平层,南,毛坯,"
59783元/㎡
",暂无数据,板楼,9栋
101122611463,"['津南', '海河教育园区']",龙湖天璞,173,19478,88.82,3室2厅,平层,南,毛坯,"
19770元/㎡
",暂无数据,板楼,35栋
101122469731,"['蓟州', '人民公园']",瑞泽苑,157,12219,128.49,3室2厅,平层,南 北,毛坯,"
13993元/㎡
",暂无数据,塔板结合,13栋
101122351067,"['武清', '高村']",首创国际半岛伊维萨小镇,74,8594,86.11,2室1厅,平层,南,毛坯,"
10087元/㎡
",暂无数据,板楼,101栋
101122428334,"['津南', '八里台']",中海国际公园城,70,7645,91.57,3室1厅,平层,南 北,毛坯,"
8650元/㎡
",暂无数据,板楼/塔板结合,142栋
101122392040,"['东丽', '东丽湖']",中建玖棠府,95,10104,94.03,3室1厅,平层,南 北,毛坯,"
10056元/㎡
",暂无数据,板楼/塔板结合,30栋
101122317448,"['武清', '黄庄']",世茂国风雅颂,88,9936,88.57,2室2厅,平层,南 北,毛坯,"
12563元/㎡
",暂无数据,板楼/塔板结合,81栋
101122506868,"['西青', '中北镇']",中骏正荣悦景湾,125,15759,79.32,2室1厅,平层,南 北,毛坯,"
17652元/㎡
",暂无数据,塔板结合,11栋
101122200220,"['武清', '杨村']",奥园誉雍府,167,13033,128.14,3室2厅,平层,东南,毛坯,"
14023元/㎡
",暂无数据,板楼/塔板结合,15栋
101122239283,"['河东', '富民路']",美岸名居 ,350,30364,115.27,2室1厅,平层,南 北,毛坯,"
30465元/㎡
",暂无数据,塔楼/板楼/塔板结合,5栋
