1.01123E+11,"['密云', '果园街道']",果园西里,165,22835,72.26,2室1厅,平层,南 北,其他,20741元/㎡,1981-2022年,板楼,58栋,imgs/bj/bj_p11_0.jpg
1.01123E+11,"['昌平', '沙河']",北街家园六区,328,37443,87.6,3室1厅,平层,东 西,精装,47942元/㎡,2009-2016年,板楼,17栋,imgs/bj/bj_p8_0.jpg
1.01123E+11,"['西城', '阜成门']",展览路,430,105393,40.8,1室1厅,平层,南,简装,116068元/㎡,1950-1995年,塔楼/板楼/塔板结合,38栋,imgs/bj/bj_p22_0.jpg
1.01123E+11,"['朝阳', '太阳宫']",万方景轩,625,89864,69.55,1室1厅,平层,西北 东北,简装,100400元/㎡,2005年,塔板结合,2栋,imgs/bj/bj_p5_0.jpg
1.01123E+11,"['西城', '月坛']",月坛北街,1100,146277,75.2,3室1厅,平层,西南,毛坯,159958元/㎡,1970-1989年,塔楼/板楼/塔板结合,27栋,imgs/bj/bj_p4_0.jpg
1.01123E+11,"['朝阳', '豆各庄']",青荷里宸欣园,240,38879,61.73,1室1厅,平层,南,毛坯,39096元/㎡,2021年,板楼,9栋,imgs/bj/bj_p18_0.jpg
1.01123E+11,"['丰台', '角门']",角门东里,325,58920,55.16,2室1厅,平层,南 北,精装,52145元/㎡,1980-2000年,塔楼/板楼,57栋,imgs/bj/bj_p12_0.jpg
1.01123E+11,"['西城', '月坛']",月坛北小街,650,110357,58.9,2室1厅,平层,东 西,精装,135219元/㎡,1973-1994年,板楼,7栋,imgs/bj/bj_p1_0.jpg
1.01123E+11,"['海淀', '清河']",永泰园,550,66266,83,2室1厅,平层,西南,简装,77194元/㎡,1975-2003年,板楼,20栋,imgs/bj/bj_p2_0.jpg
1.01123E+11,"['朝阳', '亚运村']",安慧里一区,570,67705,84.19,3室1厅,平层,东南 北,精装,78578元/㎡,1989-1998年,塔楼/板楼/塔板结合/平房,17栋,imgs/bj/bj_p9_0.jpg
1.01123E+11,"['朝阳', '惠新西街']",小关北里,728,75826,96.01,3室1厅,平层,东 南 北,精装,75251元/㎡,1974-1999年,塔楼/板楼/塔板结合,25栋,imgs/bj/bj_p24_0.jpg
1.01123E+11,"['海淀', '西北旺']",西山公馆,1590,105312,150.98,3室2厅,平层,南 北,精装,96426元/㎡,2010-2012年,板楼,3栋,imgs/bj/bj_p6_0.jpg
1.01123E+11,"['怀柔', '怀柔']",湖光小区,158,24596,64.24,2室1厅,平层,南 西北,精装,28533元/㎡,1982-1997年,板楼,32栋,imgs/bj/bj_p15_0.jpg
1.01123E+11,"['顺义', '顺义城']",石园北区,338,29694,113.83,3室2厅,平层,南 北,精装,29429元/㎡,1996-2010年,塔楼/板楼,80栋,imgs/bj/bj_p3_0.jpg
1.01123E+11,"['石景山', '鲁谷']",永乐东区,308,47327,65.08,2室1厅,平层,北 南,其他,46976元/㎡,1950-1994年,塔楼/板楼/塔板结合,82栋,imgs/bj/bj_p23_0.jpg
1.01123E+11,"['西城', '天宁寺']",天宁寺东里,650,102881,63.18,3室1厅,平层,西 南 北,精装,90675元/㎡,1970-1998年,板楼/平房,22栋,imgs/bj/bj_p13_0.jpg
1.01123E+11,"['西城', '马甸']",新外大街甲8号院,1150,131730,87.3,3室1厅,平层,南 北,其他,148015元/㎡,1976-2002年,板楼,20栋,imgs/bj/bj_p10_0.jpg
1.01123E+11,"['大兴', '黄村中']",黄村西里,159,30583,51.99,2室1厅,平层,南,简装,36316元/㎡,1976-1997年,塔楼/板楼,64栋,imgs/bj/bj_p20_0.jpg
1.01123E+11,"['顺义', '顺义其它']",鼎顺嘉园西区,160,26596,60.16,1室1厅,平层,南 北,精装,27523元/㎡,2014-2018年,板楼/塔板结合,12栋,imgs/bj/bj_p21_0.jpg
1.01123E+11,"['丰台', '西罗园']",西罗园四区,318,58672,54.2,2室1厅,平层,南 北,精装,54369元/㎡,1980-2000年,塔楼/板楼,30栋,imgs/bj/bj_p25_0.jpg
1.01123E+11,"['丰台', '丰台其它']",燕西华府,298,36471,81.71,2室1厅,平层,南 北,精装,43159元/㎡,2005-2023年,板楼,232栋,imgs/bj/bj_p17_0.jpg
1.01123E+11,"['朝阳', '奥林匹克公园']",景龙国际,245,36211,67.66,1室1厅,平层,东 北,其他,46458元/㎡,2007年,塔板结合,1栋,imgs/bj/bj_p7_0.jpg
1.01123E+11,"['朝阳', '亚运村']",博世祥园,980,122409,80.06,2室1厅,平层,南,简装,117785元/㎡,2000-2011年,塔楼/板楼/塔板结合,7栋,imgs/bj/bj_p14_0.jpg
1.01123E+11,"['丰台', '木樨园']",马公庄,238,42500,56,2室1厅,平层,南 北,简装,46667元/㎡,1980-1992年,板楼,8栋,imgs/bj/bj_p16_0.jpg
1.01123E+11,"['丰台', '方庄']",芳群园二区,820,73425,111.68,3室2厅,平层,南 北,简装,67369元/㎡,1986-1996年,塔楼/板楼/塔板结合,25栋,imgs/bj/bj_p19_0.jpg
1.01123E+11,"['丰台', '青塔']",春园,265,49340,53.71,2室1厅,平层,南,其他,53064元/㎡,1998-2002年,塔楼/板楼/塔板结合,9栋,imgs/bj/bj_p11_1.jpg
1.01123E+11,"['朝阳', '望京']",臻园,850,99404,85.51,2室1厅,平层,南,精装,116044元/㎡,2014-2018年,板楼/塔板结合,26栋,imgs/bj/bj_p4_1.jpg
1.01123E+11,"['昌平', '西三旗']",旗胜家园,450,50370,89.34,2室1厅,平层,南 北,简装,49850元/㎡,2009年,塔楼/板楼/塔板结合,22栋,imgs/bj/bj_p22_1.jpg
1.01123E+11,"['朝阳', '华威桥']",双龙南里,243,49929,48.67,1室1厅,平层,南 北,精装,50611元/㎡,1993-2013年,塔楼/板楼/塔板结合,47栋,imgs/bj/bj_p8_1.jpg
1.01123E+11,"['海淀', '上地']",上地东里,1220,104740,116.48,3室2厅,平层,东南,精装,135898元/㎡,1993-2002年,塔楼/板楼,58栋,imgs/bj/bj_p5_1.jpg
1.01123E+11,"['朝阳', '望京']",望京新城,538,60200,89.37,2室1厅,平层,东南,简装,65657元/㎡,1996-2001年,塔楼/板楼/塔板结合/平房,26栋,imgs/bj/bj_p18_1.jpg
1.01123E+11,"['石景山', '古城']",古城北路,166,37719,44.01,2室1厅,平层,南 北,简装,42270元/㎡,1976-2004年,板楼,27栋,imgs/bj/bj_p12_1.jpg
1.01123E+11,"['门头沟', '滨河西区']",葡东小区,228,33164,68.75,2室1厅,平层,南 北,简装,30942元/㎡,1995-2005年,板楼,28栋,imgs/bj/bj_p1_1.jpg
1.01123E+11,"['通州', '万达']",潞河中学北宿舍区,450,45970,97.89,3室1厅,平层,南 北,精装,45970元/㎡,1987年,板楼,3栋,imgs/bj/bj_p2_1.jpg
1.01123E+11,"['朝阳', '望京']",国风上观,980,104046,94.19,2室2厅,平层,南,精装,90871元/㎡,2009-2012年,板楼,12栋,imgs/bj/bj_p9_1.jpg
1.01123E+11,"['房山', '良乡']",水岸壹号,580,41273,140.53,4室2厅,平层,南 北,精装,42890元/㎡,2018-2019年,板楼/塔板结合,18栋,imgs/bj/bj_p24_1.jpg
1.01123E+11,"['东城', '崇文门']",兴隆都市馨园,550,103403,53.19,1室1厅,平层,南,简装,116704元/㎡,2001-2005年,塔楼/板楼/塔板结合,21栋,imgs/bj/bj_p15_1.jpg
1.01123E+11,"['朝阳', '西坝河']",西坝河西里,300,64670,46.39,1室1厅,平层,西北,精装,70876元/㎡,1979-1995年,塔楼/板楼/塔板结合/平房,23栋,imgs/bj/bj_p6_1.jpg
1.01123E+11,"['海淀', '海淀北部新区']",海淀嘉郡,550,56948,96.58,3室2厅,平层,南 西 北,精装,53003元/㎡,2014-2016年,板楼,16栋,imgs/bj/bj_p3_1.jpg
1.01123E+11,"['通州', '北关']",富河园,298,33768,88.25,3室1厅,平层,东 南 北,简装,35617元/㎡,1995-2004年,板楼,25栋,imgs/bj/bj_p23_1.jpg
1.01123E+11,"['昌平', '天通苑']",天通苑北二区,599,42142,142.14,3室2厅,平层,南 北,精装,38598元/㎡,2004-2008年,板楼,45栋,imgs/bj/bj_p10_1.jpg
1.01123E+11,"['朝阳', '豆各庄']",青荷里宸欣园,308,38304,80.41,2室1厅,平层,南,简装,39096元/㎡,2021年,板楼,9栋,imgs/bj/bj_p13_1.jpg
1.01123E+11,"['房山', '良乡']",瑞雪春堂,217,26964,80.48,2室1厅,平层,南 北,精装,31158元/㎡,2007-2013年,板楼/塔板结合,30栋,imgs/bj/bj_p14_1.jpg
1.01123E+11,"['门头沟', '城子']",城子大街132号院,256,31845,80.39,2室1厅,错层,南 北,简装,31384元/㎡,1999-2005年,板楼,6栋,imgs/bj/bj_p20_1.jpg
